A,0,1,2,3,4,5,6,7,8,9,label
199,0.07892856,-0.081806906,0.06780639,0.04048554,0.05496066,0.0660672,-0.10105198,0.026198044,0.008205555,0.09140152,buy
200,-0.042233814,0.003485316,0.001469749,-0.019099483,0.010042395,0.005509201,-0.04317026,0.05659243,0.014036403,-0.021403853,buy
201,0.013417973,0.028704392,-0.030851193,-0.04169236,-0.005303722,-0.035155755,0.033109415,-0.037733506,-0.04786639,-0.001299393,buy
202,-0.030150946,0.034301013,-0.008345617,-0.00869102,-0.029418873,0.043055907,-0.024608465,-0.0003118,0.0053659,0.048791878,buy
203,0.006812554,0.000274998,0.06989234,0.06598086,0.09011197,-0.045644976,0.020506537,-0.039135393,0.090434134,0.045357805,buy
204,0.08437375,-0.014378575,-0.003434799,0.031334564,-0.043783918,0.030608078,-0.07488491,-0.023756562,-0.018028729,0.029616885,buy
205,-0.017133575,0.04628831,0.013201468,0.049371183,-0.025733536,-0.04294526,-0.047431592,0.049361993,0.030663734,0.04173342,buy
206,0.073854305,0.014824582,0.021973364,0.012041254,-0.017682355,-0.028902497,0.025225721,-0.034740612,-0.077516176,-0.011940605,buy
207,0.005675058,0.007600801,0.018217359,0.057368547,0.036968593,-0.030699968,-0.020006523,0.009481376,-0.029741311,0.027740095,buy
208,0.103925966,0.040828496,0.08173984,0.07174723,0.059943598,0.04764219,0.018551294,-0.00115826,0.048915837,0.008136719,buy
209,0.033668466,-0.018707387,0.021283424,-0.02579762,0.030010298,-0.011334922,-0.097681426,-0.018718872,-0.029547337,-0.003576086,buy
210,0.03701635,0.0205825,0.010194152,-0.024573172,-0.014124225,0.020884834,0.039722037,0.021285528,0.013866507,0.039883897,buy
211,0.079178736,-0.003227662,-0.000859892,0.085856386,0.024269592,0.048969083,-0.06697364,0.05460695,0.003525334,0.04359951,buy
212,0.098489895,-0.035586108,0.06649171,0.13354802,0.004399123,-0.022011558,-0.05445174,-0.02142911,-0.079017796,0.043934733,buy
213,0.021699227,-0.013296919,0.011802453,0.03812936,-0.015753416,-0.006459591,-0.080385245,0.016577933,-0.052270405,-0.006932702,buy
214,0.018200764,0.028408052,0.016686408,0.06270275,0.014923456,0.021999424,-0.010173999,0.011603358,0.021543585,-0.03874549,buy
215,0.22118174,-0.1339143,0.11936833,0.1629084,0.018647227,0.10136045,-0.056096353,-0.051570542,-0.11915618,-0.15701802,hold
216,-0.016747203,0.03984209,0.028420147,-0.036219034,0.09533467,-0.07335739,-0.032455973,-0.04325122,-0.041852772,0.023830319,hold
217,0.026859429,0.006504529,0.004144966,0.028047182,0.065796025,0.000576214,0.009393248,-0.002064851,-0.030060533,0.027652306,hold
218,0.063703366,0.005006458,-0.023227848,0.07832725,-0.007282647,0.050087605,-0.066661775,0.000170454,-0.038185243,0.05057197,hold
219,0.12862542,-0.11499278,0.11543971,0.15757506,0.044440847,0.011514978,-0.08618923,-0.026776314,-0.14391567,0.000414555,hold
220,-0.017721929,0.011477643,0.016687375,0.017922249,-0.042868994,-0.043996416,-0.000886669,-0.015225498,-0.043719187,-0.017949801,hold
221,0.010178489,0.026719932,0.022177022,0.028052714,0.025394196,0.029956806,-0.04558115,-0.030898359,-0.053123936,0.024910957,hold
222,0.07523471,-0.11767799,-0.026265016,-0.007356429,0.062194634,0.031220032,0.070002936,0.07494785,-0.060204253,0.09739601,hold
223,0.06829054,0.002099669,-0.004218631,-0.007071064,-0.00694692,0.061267465,-0.08459543,-0.04181634,-0.039880335,0.017355194,hold
224,0.024630904,0.043173127,0.04120946,-0.036047447,0.017298067,0.04185648,-0.049944267,0.009963574,-0.047082264,0.02825427,hold
225,0.0165558,-0.02323199,0.04133995,0.026189357,0.029073391,0.01810847,-0.002976142,-0.043775484,-0.003270096,0.0170453,hold
226,0.04305456,-0.032431748,0.018159784,0.015557293,0.00662468,-0.029168872,0.001333536,0.062220313,0.035281904,0.06337589,hold
227,0.04583409,-0.10781377,0.046259742,0.13079396,0.052500885,0.000216664,-0.14462698,0.003301625,-0.053472605,0.051554758,hold
228,-0.013573546,-0.052416936,0.043731704,0.07261195,-0.024086604,0.001377107,-0.004482199,-0.027756317,-0.00687361,0.046099707,hold
229,0.06806042,-0.042125694,-0.002354691,0.15070279,0.033257097,0.06709404,-0.09684861,0.03444376,-0.09638306,0.03477558,hold
230,-0.001231805,-0.013191013,-0.04789444,-0.028324546,0.015378645,-0.003853998,0.040289473,0.00190732,-0.033961415,-0.010750775,hold
231,0.002858231,0.023737349,-0.014549758,0.004726915,-0.007927479,-0.022319827,-0.031394523,-0.0545431,0.007760142,0.051160213,hold
232,0.033256907,0.023391522,0.030205566,0.02201243,0.060968276,0.000702987,-0.011376708,-0.06430964,0.002427758,0.014931363,hold
233,0.031453066,-0.026435666,-0.055787724,0.034678083,0.072212204,-0.060224243,0.054093663,0.016621504,0.06587783,-0.034229673,hold
234,0.07694549,-0.068479314,0.047060825,-0.001982322,0.026959876,0.017819325,-0.066203065,0.05679887,0.023104157,-0.004043464,hold
235,0.04750682,-0.004926439,0.025327656,0.03909499,0.021040166,0.036259096,0.010261323,0.03791171,-0.01865608,-0.007588646,hold
236,0.027924294,-0.09806832,0.032210197,-0.04369315,-0.029271688,0.03139203,0.03044814,-0.09318618,-0.049057577,-0.019918868,hold
237,-0.042901028,0.01956473,-0.002829494,0.022986377,0.016880807,0.02289825,-0.033832643,0.03981931,-0.014939961,0.039630417,hold
238,-0.04200268,0.024420938,0.032784987,0.047419097,-0.015754426,0.018030059,-0.003859352,0.047743715,0.004713495,-0.013248094,hold
239,0.064427145,-0.047012955,0.03180838,-0.008412994,0.0493407,0.009071448,-0.01403665,0.007413831,0.001685974,0.03436883,hold
240,0.07965624,-0.10976163,-0.013146509,0.13530372,0.080563284,-0.021305043,-0.06605886,0.05863922,-0.025209364,-0.033925362,hold
241,0.023164935,-0.101005286,0.019550687,0.13047014,0.06770873,-0.030222574,-0.048962124,0.036792226,-0.06824426,-0.036780663,hold
242,0.05775262,-0.11008494,-0.028903645,0.13891666,0.091000386,-0.048202492,-0.09336584,0.02866444,-0.077375114,-0.027534729,hold
243,0.074323565,-0.025352266,0.039577894,0.06260487,0.060217455,-0.00609837,-0.04868424,0.046205107,-0.027337201,0.022774056,hold
244,0.0864654,-0.10781592,0.04051031,0.1373199,0.068701744,0.02901088,0.004825989,-0.047120873,0.011662534,0.041038454,hold
245,0.009305411,-0.03360588,-0.03126966,0.044392668,-0.012972569,0.004404584,0.025303135,0.009867583,-0.01819698,-0.033232097,hold
246,0.029086106,0.025055336,0.04162038,-0.003951137,-0.055959426,-0.003081746,0.004874864,0.003461625,0.03328178,0.020848555,hold
247,0.06472807,-0.019805275,0.04781347,0.002632532,-0.013000991,0.040729735,-0.050116844,-0.028857745,0.006697473,-0.02178337,hold
248,-0.001491478,-0.02129934,0.023325482,-0.028874218,0.0461756,-0.028270235,0.016338954,0.047222704,-0.004222996,-0.045585148,hold
249,-0.026465863,0.014401807,0.021189911,-0.016562652,-0.021142581,-0.00234484,-0.046734095,-0.043398727,0.004549961,-0.01262626,hold
250,0.16619505,0.05402913,-0.05145751,0.025342274,0.034393016,-0.003179455,0.03837976,0.046718482,-0.03674818,0.012050139,hold
251,0.07680884,-0.052245867,0.01594048,-0.041064285,0.01816301,0.04475105,0.04580611,0.03516857,-0.01094277,0.042357635,hold
252,0.0730799,-0.07385841,0.05279528,-0.024568928,0.004458358,0.013775558,-0.07782491,0.045799334,0.029511131,-0.015832067,hold
253,0.06844201,-0.034422684,-0.026516685,0.0374962,0.062674664,-0.04721985,0.000841887,-0.002764153,0.05952464,-0.025130203,hold
254,0.01637495,0.031939004,0.035270493,0.016945915,0.027056277,-0.010905389,-0.005724743,0.001713651,-0.029201405,0.010941986,hold
255,-0.018499661,0.038575023,0.026924953,-0.013525494,-0.009657509,-0.011244926,-0.033756875,-0.043394875,-0.039301433,-0.040875815,hold
256,0.021420317,-0.033713378,-0.03349423,0.036817513,0.068662055,-0.026106356,-0.05425384,-0.03375388,-0.056490686,0.001827718,hold
257,-0.08570386,0.059439644,-0.055462785,0.020407215,-0.08883168,0.006803404,0.000813452,-0.048909534,-0.004261304,0.06987308,hold
258,0.031319406,0.017119557,0.010402703,0.086056896,0.045453154,0.028962635,-0.07758158,0.030320495,-0.016318826,0.019511031,hold
259,0.05003103,-0.025900546,-0.011603174,0.034592852,0.008930409,-0.010569247,-0.013499191,-0.043818455,-0.004726755,0.011111071,hold
260,-0.004973203,-0.07000032,0.06473128,0.062844224,0.042317864,0.016363198,-0.049659673,-0.010491221,0.015342771,0.012165272,hold
261,0.0807775,-0.049907878,0.05674937,0.04677849,-0.004142155,-0.022525277,-0.014603376,-0.037105292,-0.032616504,-0.014593805,hold
262,-0.03097809,-0.03132101,0.022097759,0.001172884,0.041256566,0.047495537,-0.028500134,0.018700259,0.036395192,-0.003288328,hold
263,0.046396744,0.040139005,-0.046482425,-0.03885768,0.031579245,0.01827268,-0.035726123,0.04890135,0.001119034,0.016535915,hold
264,0.016092978,-0.03137245,0.09459402,0.040050495,0.06732471,0.017496869,-0.0668794,-0.071026854,-0.044793636,0.03142831,hold
265,0.004798179,-0.03743043,-0.045427438,-0.014658196,-0.02844861,0.020515462,0.030762607,0.028194671,-0.02012661,-0.002476336,hold
266,0.023792684,0.010425841,0.049428105,0.007977645,-0.00049495,0.00535591,0.024770739,0.042755347,0.024218574,-0.009136096,hold
267,0.0437771,-0.042168442,0.035505366,-0.038006674,0.006151667,0.025491023,0.043498203,-0.030666273,-0.038339034,-0.00123332,hold
268,0.01915181,-0.119240575,-0.033985082,0.049035843,0.07863364,0.025166478,-0.08297407,-0.043876108,-0.06284344,0.030024292,hold
269,0.06494143,-0.031380914,0.042784058,0.018112343,0.06570579,0.039026912,-0.016323712,0.030343052,0.02054466,-0.020181967,hold
270,-0.001022249,-0.044802934,0.03712743,0.023168176,0.04469951,-0.030933736,-0.022312831,0.01951849,-0.006693973,-0.025008503,hold
271,0.111700654,-0.050172996,-0.16252285,-0.10469664,-0.017025445,-0.07371005,0.096780024,0.01614094,0.03342929,0.017639235,hold
272,0.04403841,-0.007062643,0.025095658,0.027772492,0.009819496,0.012843653,0.006163243,0.021492269,-0.020031985,0.013924841,hold
273,0.08488484,-0.034824524,0.01649496,0.018348236,-0.024594989,0.030276477,-0.005867869,0.03133811,-0.008044196,-0.014280552,hold
274,0.09606971,0.011570192,-0.008363694,0.07619347,-0.026120665,0.016097922,-0.06731915,-0.021758355,-0.034759592,0.016373435,hold
275,0.039289206,-0.034835067,0.03320914,-0.03247913,-0.043178037,0.013551949,0.04356567,-0.046322756,0.025527066,-0.027908439,hold
276,0.019343443,-0.0381398,-0.043063655,-0.009326723,-0.038867407,0.018512076,-0.045984816,0.040307913,-0.020087233,-0.013103291,hold
277,0.030490069,0.034469813,0.045497447,-0.036918323,0.029685825,0.008135648,-0.031635094,-0.025930597,0.001249804,0.048717353,hold
278,0.053978834,0.020227265,0.046401605,0.011167944,0.010765493,-0.01927367,-0.0415675,0.000333778,-0.023137413,0.046262205,hold
279,0.007297194,-0.028638013,-0.002622194,0.056266293,0.016589671,-0.030404646,-0.050764613,-0.04597228,-0.053869043,-0.002464762,hold
280,0.11529583,-0.07110337,-0.017664403,0.08454592,0.006954067,0.024818221,-0.0538689,-0.050054487,-0.086159706,0.04589397,hold
281,0.034357075,0.033379484,-0.07110611,-0.049715314,-0.004918636,0.09552103,-0.013362998,-0.019541102,-0.000219243,0.07124485,hold
282,0.0266374,0.003931267,0.0168078,0.040789753,0.014856692,-0.03253138,0.025653567,0.021243218,-0.039646752,0.054495793,hold
283,0.09178639,-0.13481393,0.10865861,0.19455856,0.037800934,0.03131652,-0.18622898,-0.00726147,-0.10131501,0.054936647,hold
284,-0.044039775,0.044633687,-0.029850496,-0.031104764,-0.036909703,0.006880604,-0.005451961,0.00131039,-0.01171046,-0.016097646,hold
285,0.018996704,-0.043906093,0.021897387,0.058521345,0.04062884,0.019878844,0.00631484,0.035459593,0.005307297,0.025416395,hold
286,0.07906044,-0.055475608,-0.023371844,0.042556923,0.03219307,0.015376518,-0.054863654,0.004950387,-0.03306715,-0.012013733,hold
287,0.004686961,-0.0783413,0.000535181,-0.035604514,0.008443775,0.012004356,-0.023412516,0.030480113,0.03943388,0.09831584,hold
288,0.1340303,0.0445754,0.042294856,0.06763337,-0.007479735,0.023505548,-0.068156935,0.10651042,-0.0876203,0.03253902,hold
289,0.056757968,0.026885286,0.01269637,-0.05354029,-0.038058583,-0.044809286,0.000215758,-0.050597697,-0.003239702,-0.032006916,hold
290,0.028554048,0.024436649,0.03425241,-0.01669176,0.043599248,0.008561488,0.012129321,0.009278445,0.017768234,0.032271698,hold
291,0.030486215,-0.013980475,0.00362899,0.030414771,0.10364451,0.009061773,-0.020857187,-0.03224085,-0.043894775,0.05079253,hold
292,0.10448364,-0.067412265,0.019904692,0.04346114,-0.00179932,-0.007992962,-0.049559373,-0.025509859,0.015508173,0.041026752,hold
293,0.06905527,-0.08033252,-0.019342536,0.08901211,0.037111912,0.011439117,0.011136394,-0.046463337,-0.036561184,-0.009005414,hold
294,0.07195532,-0.030247178,0.031148283,-0.005076286,0.05841958,0.044131424,-0.004926664,-0.039031167,-0.027563842,0.004166866,hold
295,0.04820503,0.04984225,-0.02684694,0.046784878,0.037922274,-0.000970394,-0.001228755,-0.027163971,0.030894432,-0.049747486,hold
296,0.13631073,-0.005783231,0.06429777,0.06320722,0.03595553,0.05592655,-0.072323166,-0.030301875,-0.062798515,0.06000799,hold
297,0.06678481,-0.013298092,0.005151418,0.005822788,0.045709074,0.03169535,-0.012838353,-0.050647486,-0.030741133,0.013359799,hold
298,-0.022570508,-0.044139285,-0.08505686,-0.023725864,0.010349818,-0.005429048,0.04499459,-0.038072836,0.025687268,-0.039532293,hold
299,0.038929746,-0.042868923,-0.024241786,0.057148054,0.052252486,0.035113722,0.004180673,-0.03477784,-0.028468123,-0.024591964,hold
300,0.0327231,0.01998625,0.03758551,0.0192683,-0.030769065,-0.036594745,-0.008736503,0.001435135,-0.024840117,-0.029406916,hold
301,0.001184002,-0.073431164,0.07580823,0.018363532,-0.016702775,0.025197832,-0.053614363,-0.01595471,-0.0785676,-0.01433641,hold
302,0.06565447,-0.003270857,0.020978104,0.08175753,0.06533082,-0.019645713,-0.0734819,-0.03608987,-0.006935887,0.004798599,hold
303,0.07674063,0.018077584,-0.030813154,0.005386995,-0.043849386,-0.050385598,-0.043861054,-0.037870422,-0.03693725,-0.033348814,hold
304,-0.043921676,-0.008374136,-0.028656974,-0.008637812,-0.01839485,0.043310035,0.030453065,-0.02000577,-0.038888272,0.003288927,hold
305,0.063415974,0.023644272,-0.09828651,0.085899085,0.047430966,0.03338589,-0.019746725,-0.013032659,-0.11092836,0.016579036,hold
306,0.042747624,-0.037863098,0.027696341,0.09840958,-0.010686118,-0.003023212,-0.018771788,0.041153483,0.000885486,0.052586246,hold
307,0.028585698,-0.02240581,-0.013466516,-0.018170387,0.00476933,0.015730008,0.000499588,-0.02677035,-0.012728971,0.023428507,hold
308,0.037924204,-0.06718324,0.03294532,0.06744417,-0.013719881,-0.024075707,0.013752527,0.03192112,-0.07100159,0.046084892,hold
309,-0.027140416,-0.044846673,0.022417212,0.01241553,0.045839734,-0.018211447,0.041761473,-0.041052535,0.048355173,-0.020104509,hold
310,0.007291251,-0.05496803,-0.007315583,0.08352266,0.019250173,-0.004947614,-0.014239945,-0.020784447,-0.052192144,-0.03652099,hold
311,0.17521974,-0.19482271,0.13331646,0.2010531,0.09439855,-0.013365502,-0.035519417,-0.067289725,0.016167512,-0.02761829,hold
312,0.009853847,-0.053742178,0.01600325,0.06133173,-0.018832874,0.053592183,0.050938107,0.04889175,-0.059190188,0.029279165,hold
313,0.00997851,0.014092485,-0.011807605,0.014277713,0.030527448,0.033999074,0.0356666,0.03850918,-0.04785724,0.032480706,hold
314,0.042067744,0.021606334,-0.013418299,0.032167558,-0.033731427,-0.044920366,0.015989015,-0.00280857,0.029679677,-0.014845383,hold
315,0.049514472,-0.014529415,0.020011151,0.013549284,0.004774335,0.03255276,-0.047548573,-0.11752717,0.011441688,0.017102405,hold
316,0.077038825,-0.10556193,0.009314565,0.077926174,0.012691191,-0.012587405,-0.021097656,0.007173413,-0.09356838,-0.034392465,hold
317,0.091416076,-0.005635199,0.056460757,0.102383,0.032968357,-0.003348589,-0.05254034,0.019189332,-0.07352053,-0.05424578,hold
318,-0.006035716,-0.017767264,-0.015427081,0.017823,0.037353355,0.04267157,0.008999969,0.027997958,-0.020277288,-0.002322991,hold
319,0.0545066,0.006985217,-0.040460225,0.059734203,0.036888834,-0.00537671,-0.024960456,-0.03875072,-0.040142696,0.032955788,hold
320,-0.03127545,-0.035958163,0.026855964,-0.006950541,-0.003351854,-0.040179253,0.043409478,0.01940349,-0.027097749,0.014471751,hold
321,0.023988264,-0.006475775,-0.031586085,0.034841504,0.03764648,0.025302012,-0.000900905,-0.04077085,-0.020304382,0.049986456,hold
322,0.070897736,-0.19252007,0.057720013,0.19245075,-0.054209128,-0.055645812,-0.12642908,-0.054993134,-0.23050408,0.011522407,hold
323,0.2321237,-0.20003533,0.10134609,0.2634198,0.108348414,-0.004872892,-0.026572526,0.15713294,-0.09422207,0.002799964,hold
324,0.10550101,-0.047509104,-0.043072253,0.035415854,0.06711341,-0.014639588,-0.1536043,-0.006086189,0.008517218,0.005531359,hold
325,-0.02446927,-0.075641155,-0.03633935,-0.048361488,-0.033252053,-0.003392685,-0.005424386,0.003447891,-0.026525505,-0.08878545,hold
326,-0.001241685,-0.08787983,0.021559266,0.078382164,0.03234907,0.029362269,0.026033036,-0.049401216,-0.08140516,0.05865696,hold
327,-0.006467257,-0.09006387,0.016291086,0.08553365,0.015573327,0.04151544,0.024116917,-0.038203906,-0.055628393,0.056976806,hold
328,-0.009615271,-0.023825498,-0.04683452,0.047332823,-0.022846222,0.003924776,-0.012239658,0.048718788,0.012528572,-0.024036897,hold
329,0.015586043,0.026756164,-0.006151187,0.04248479,0.021748394,0.027233351,-0.02026791,0.003746719,-0.014812255,-0.028795935,hold
330,0.01957434,0.027133767,-0.016492886,0.03478085,0.023355162,0.03745475,-0.013749882,0.005573467,0.003241363,-0.03667769,hold
331,0.044014283,-0.023748064,-0.04659152,-0.003753484,0.030618533,0.04831142,0.038464252,-0.038695317,0.013385817,-0.010446226,hold
332,0.00483838,-0.033163805,-0.028209306,-0.03658507,-0.03636228,-0.032910965,-0.004669393,0.0367228,0.044253416,-0.03930633,hold
333,0.026759576,0.027098343,-0.025302436,-0.04911184,0.02222353,0.045682196,-0.033783883,0.024572859,-0.04742207,-0.033272922,hold
334,-0.019853815,-0.21785292,0.093393,0.17457032,0.003548383,0.056991223,-0.19197042,0.054280896,-0.17017515,-0.08339689,hold
335,-0.000571377,0.01975717,-0.043605376,0.043035127,0.04735099,0.025612952,0.016522944,-0.01810746,-0.02559532,0.040126357,hold
336,0.06886449,-0.06048896,0.022865957,0.001874625,0.092424065,0.023388129,-0.03627797,-0.004667574,0.037170038,0.041077092,hold
337,-0.02384533,0.0329592,-0.01956509,-0.005670231,-0.000869564,0.002383095,0.012754788,-0.039514463,-0.016159538,-0.016484478,hold
338,0.04701393,0.008761453,-0.05600016,0.06745141,0.003157596,0.06350893,-0.005527197,0.025414813,-0.044962246,0.036790103,hold
339,0.008172827,0.031681135,-0.027791405,-0.03380834,0.046102528,0.008741199,0.014334024,-0.004739085,0.000350749,-0.038811017,hold
340,0.1052288,-0.024804212,0.063281864,-0.008376693,-0.027339797,0.008681495,-0.09147446,0.050762117,-0.017298497,-0.02272232,hold
341,-0.032479018,0.002009896,0.001017837,0.017060425,-0.0458628,0.035623297,-0.04206621,0.008449028,-0.001438735,0.00358327,hold
342,0.065022655,0.003291378,-0.08661346,-0.029716779,0.0004323,-0.080284916,0.08574745,-0.041085128,0.02235468,-0.065049,hold
343,0.109464005,-0.02629458,0.02820335,0.10572834,0.003333057,-0.035395518,-0.054869153,0.047383968,-0.05437409,0.012673257,hold
344,0.02531936,0.011848331,-0.01805309,0.07523341,-0.024749938,0.008302575,-0.021878256,0.000147187,-0.06361687,-0.022320732,hold
